aminoglycoside	bacitracin	beta_lactam	bleomycin	chloramphenicol	fosfomycin	fosmidomycin	macrolide-lincosamide-streptogramin	multidrug	peptide	polymyxin	qa_compound	quinolone	rifampin	sulfonamide	tetracycline	triclosan	run_id	Marine_provinces	Environmental_Feature	Ocean_sea_regions	fraction	Biogeographic_biomes	Mean_Lat*	Date/Time [yyyy-mm-ddThh:mm]	Latitude [degrees North]	Longitude [degrees East]	Sampling depth [m]	Mean_Long*	Mean_Depth [m]*	Mean_Temperature [deg C]*	Mean_Salinity [PSU]*	Mean_Oxygen [umol/kg]*	Mean_Nitrates[umol/L]*	NO2 [umol/L]**	PO4 [umol/L]**	NO2NO3 [umol/L]**	SI [umol/L]**	AMODIS:PAR8d,Einsteins/m-2/d-1	Okubo-Weiss	Lyapunov_exp.	grad_SST_adv	retention	Mean Depth MLD Sigma [m]*	Mean Depth Max Fluo [m]*	Mean Depth Max N2 [m]*	Mean Depth Max O2 [m]*	Mean Depth Min O2 [m]*	Mean Depth Nitracline [m]*	miTAG.SILVA.Taxo.Richness	miTAG.SILVA.Phylo.Diversity	miTAG.SILVA.Chao	miTAG.SILVA.ace	miTAG.SILVA.Shannon	OG.Shannon	OG.Richness	OG.Evenness	FC - heterotrophs [cells/mL]	FC - autotrophs [cells/mL]	FC - bacteria [cells/mL]	FC - picoeukaryotes [cells/mL]	minimum generation time [h]
0.15137769842443366	0.7533970540704034	4.057653933585032	0.0	0.20992195376491138	0.024621956951477036	0.0634596727381564	0.4292267140837752	15.484889277374972	0.017759016582561807	0.05971120738041599	22.967674283892546	0.07831917345227711	0.005743985466304104	0.14818053326848696	31.043777077801757	0.2993593472281576	ERR599091	 South Pacific Subtropical Gyre Province, North and South 	 surface water layer 	 South Pacific Ocean 	0.22 - 3.0	Trades Biome	-8.91	2011-08-08T17:33	-8.9111	-142.5571	5	-142.56	5.5	26.8	35.4	187.3	5.0	0.19	0.56	3.73	1.8		-0.01	0.0	0.14	2.78	95	44	104	29.0	246.0	214.0	2530.0	413.0	3865.0	3776.0	6.67	7.17	17303.0	0.7340000000000001	800561.0	146848.0	947408.0	5808.0	14.0
0.0705907092620425	1.290294190519905	3.8787899506620125	0.0	0.3284641463859287	0.008136406425101071	0.034995518590140086	0.3538960785926745	13.70261377290285	0.08315625421244151	0.03468578969188112	25.211408364998757	0.01452770370135476	0.02269450436984653	0.16037898450531055	33.014956175056845	0.2820547242910412	ERR599039	 South Pacific Subtropical Gyre Province, North and South 	 surface water layer 	 South Pacific Ocean 	0.22 - 3.0	Trades Biome	-2.01	2011-05-21T12:27	-2.0133	-84.589	5	-84.59	5.5	23.9	35.0	190.8	6.7	0.31	0.75	8.2	3.9	47.2	0.02	0.0	0.43	7.03	22	41	81	29.0	347.0	253.0	2640.0	415.0	3820.0	3631.0	6.73	7.18	15814.0	0.743	646867.0	189912.0	836779.0	12656.0	13.0
0.4164143979571758	3.4803710777163035	4.321981787824634	0.0	0.66599019560335	0.02664490534577029	0.1715983288681893	0.7190062115102946	17.484475927385784	0.027180991662248404	0.07910007891592657	18.746736764837035	0.03503535883287215	0.0	0.09374408814220656	41.54748710945919	0.7578708361340806	ERR598984	 South Atlantic Gyral Province 	 surface water layer 	 South Atlantic Ocean 	0.22 - 3.0	Trades Biome	-8.78	2010-10-05T08:00	-8.7789	-17.9099	5	-17.91	5.8	25.0	36.4	199.1	0.3	0.0	0.1	0.02	0.87	37.5	0.04	0.02	1.02	0.0	75	97	98	29.0	270.0	132.0	2743.0	431.0	3901.0	3816.0	6.64	7.12	17255.0	0.73					16.0
0.13226385334434093	1.1809918601625877	3.3980744332170274	0.0	0.10093867960766983	0.0	0.07389364056589698	0.4372783501942667	12.389950228120021	0.0	0.019972577256283486	16.652631488475123	0.0862095055118346	0.0	0.04772267337193824	35.82183851496011	0.256071559060326	ERR599098	 Indian South Subtropical Gyre Province 	 surface water layer 	 Indian Ocean 	0.22 - 1.6	Trades Biome	-16.96	2010-05-17T04:10	-16.957	53.9801	5	53.99	5.5	27.9	34.6	191.7		0.0	0.12	0.0	2.67	33.9	0.47	0.05	1.77	0.0	47	71	69	333.0	441.0	148.0	2127.0	349.0	3096.0	3016.0	6.26	7.08	14573.0	0.7390000000000001	425006.0	206037.0	631044.0	3913.0	15.0
0.590810970959966	1.5377399669639737	3.7804293966796654	0.0	0.2374906053401986	0.006830802452224265	0.012436249269354358	0.5605000461883114	10.636035194060634	0.06493760172156536	1.1529084789012587	12.181954222620266	0.05276156130236178	0.006607685789211915	0.33338501647536095	13.145724589500793	0.49932063007905847	ERR598958	 North Atlantic Subtropical Gyral Province 	 mesopelagic zone 	 North Atlantic Ocean 	0.22 - 3.0	Westerlies Biome	34.02	2012-02-27T15:28:31	34.1504	-56.9684	250	-56.87	246.4	18.2	36.6	191.8	4.0	0.03	0.18	4.13	1.62	16.1	0.01	0.03		1.19	64	38	176	29.0	262.0	318.0	3903.0	602.0	6550.0	6474.0	6.45	7.18	19854.0	0.726	174983.0	0.0	174983.0	0.0	15.0
0.21917384930012904	0.6779479387730281	3.5305373792460863	0.0	0.11544949686331239	0.027224639280667217	0.06472167241909416	0.5169810110694744	12.794490318629354	0.007473642580422891	0.02432597040171123	19.656099069273843	0.11584144321137656	0.006062535240063325	0.12091101793497167	31.95678187693292	0.3098249470833248	ERR599151	 South Pacific Subtropical Gyre Province, North and South 	 surface water layer 	 South Pacific Ocean 	0.22 - 3.0	Trades Biome	-9.11	2011-08-04T18:33	-9.1504	-140.5216	5	-140.58	9.9	26.5	35.4	190.7	5.1	0.16	0.63	6.18	2.52		0.02	0.04		0.0	92	33	115	31.0	241.0	187.0	2532.0	421.0	3812.0	3660.0	6.62	7.21	17533.0	0.738	705265.0	250340.0	955605.0	10669.0	13.0
0.45922168891784193	1.841990399958704	5.226417157451454	0.0	0.5528885035783292	0.007540949413911374	0.006865582400894309	1.364835412615274	11.515697063087732	0.01878498803676797	0.7949801491559277	11.403782498007573	0.055393666730426436	0.017456395501702776	0.24407363482079955	12.395161210356823	0.1671010894101468	ERR598960	 Eastern Africa Coastal Province 	 mesopelagic zone 	 Indian Ocean 	0.22 - 3.0	Coastal Biome 	-35.23	2010-07-12T06:46:23	-35.1889	26.2905	850	26.33	842.2	8.4	34.7	198.0						10.4	1.83	0.11	0.73	1.08	47	26	89	416.0	675.0		3725.0	585.0	6265.0	6195.0	6.79	7.21	19527.0	0.7290000000000001	43105.0	0.0	43105.0	0.0	26.0
0.4381081435298064	5.296056061131239	3.520622060510264	0.0	0.24157216782156632	0.007487115066125356	0.1839296513838006	0.5066408741246251	13.206874553694067	0.014141945974708503	0.026951860123724754	15.78501100625609	0.14806061348899582	0.0	0.17935552061591878	48.280995817553716	0.3619049291377697	ERR598969	 Red Sea, Persian Gulf Province 	 surface water layer 	 Red Sea 	0.22 - 1.6	Coastal Biome 	27.16	2010-01-09T07:15	27.16	34.835	5	34.83	5.4	25.1	40.0	188.8	-0.1	0.01	0.02	0.03	0.82	28.2		0.0		0.0	45	84	90	33.0	401.0	139.0	2261.0	366.0	3358.0	3229.0	6.35	7.08	14134.0	0.74	473351.0	204723.0	678074.0	1192.0	13.0
0.31162544125097447	3.770831321937511	4.688556814150939	0.003987897366074315	0.20489435348243906	0.019306671634085493	0.0970352497352991	0.5820858198424793	14.439891395288969	0.009567515836021393	0.05314002347393547	20.51001704420202	0.005951032731671216	0.006031694766187401	0.10365726845228854	42.261366211320095	0.40504090594062636	ERR599074	 Indian Monsoon Gyres Province 	 surface water layer 	 Indian Ocean 	0.22 - 1.6	Trades Biome	14.6	2010-03-30T02:47	14.6059	69.9776	5	69.98	5.5	29.1	36.0	187.4	-1.3	0.0	0.14	0.09	1.47	47.6	-0.16	0.03	0.43	21.64	5	65	57	30.0	422.0	75.0	2520.0	407.0	3964.0	3812.0	6.56	7.1	16594.0	0.731	491899.0	249308.0	741207.0	818.0	14.0
0.2233019770494606	1.7589765876048111	4.875669913346112	0.0	0.6913042486114347	0.09914600075628255	0.18810028536863965	1.1210847435694637	21.668971372487235	0.04924558438087448	0.41401025432081257	19.200387436816015	0.23209204743389725	0.0	0.13885872382811298	33.75097232612281	0.9006385022567922	ERR594335	 South Atlantic Gyral Province 	 surface water layer 	 South Atlantic Ocean 	0.45 - 0.8	Trades Biome	-20.44	2010-09-21T06:55	-20.4091	-3.1759	5	-3.19	5.4	19.8	36.4	215.7	0.2	0.05	0.36	0.99	1.36	48.2	0.0	0.04	1.33	10.81	147	54	154	29.0	239.0	158.0									572821.0	117261.0	690082.0	9740.0	
0.12876926479686052	2.64408889180537	4.014314406388258	0.0	0.1352949428524383	0.029786082209044284	0.22566064837220745	0.5358624358582114	14.167354224344233	0.03235976848326033	0.01799576173875156	19.155304681094883	0.05624534602477301	0.002406725664184977	0.16352610414033122	34.743670843011145	0.29094452051971587	ERR599026	 Eastern Africa Coastal Province 	 deep chlorophyll maximum layer 	 Indian Ocean 	0.22 - 3.0	Coastal Biome 	-17.32	2010-06-29T15:00	-17.2855	42.2866	66	42.29	67.1	25.3	35.2	185.0	0.8	0.03	0.0	0.06	2.51	29.2	0.21	0.33		0.0	17	69	79	34.0	825.0	93.0	2496.0	397.0	3562.0	3484.0	6.64	7.12	15238.0	0.74	659427.0	233917.0	893344.0	2606.0	13.0
0.2680911346221107	1.8648262128495152	4.045909672763548	0.0	0.20236183210967584	0.011680061112955378	0.0332914203835175	0.8204695049860606	15.26317034997406	0.0428142428009966	0.08793813597202675	21.660345639345223	0.08012016520335363	0.009029151394778938	0.2682943731686213	34.94270366087602	0.5693186297395078	ERR599162	 Central American Coastal Province 	 surface water layer 	 North Pacific Ocean 	0.22 - 3.0	Coastal Biome 	7.41	2011-12-21T16:20	7.4122	-79.3017	5	-79.3	5.4	26.6	28.9	205.3	-3.8	0.0	0.08	0.0	0.54	27.9	0.22	0.36		0.0	4	26	42	29.0	288.0	48.0	2919.0	459.0	4459.0	4420.0	6.73	7.19	17614.0	0.735	867923.0	264990.0	1132914.0	5808.0	13.0
0.8388078335597356	7.049724470891875	12.505483746862351	0.0	6.484400158859638	0.396906636728788	0.017525001429260067	17.39849260433601	90.26697015234133	0.036378201235343965	1.723313278149078	9.556332475451965	0.017573282763065738	0.010629276593930323	0.3925515315244857	12.7291546840405	2.4346146363418635	ERR594289	 South Atlantic Gyral Province 	 mesopelagic zone 	 South Atlantic Ocean 	0.45 - 0.8	Trades Biome	-30.15	2010-11-05T12:33:27	-30.1471	-43.2915	800	-43.29	792.7	5.9	34.4	214.8	29.8	0.0	1.95	28.21	13.93		-0.04	0.08	1.91	14.53	34	113	41	317.0	409.0	436.0									220787.0	0.0	220787.0	0.0	
0.1506713987486325	1.2424048534528687	3.40070001019803	0.0	0.13492778177875328	0.005299142265196169	0.08982868615130411	0.40349111644223123	12.168075678542499	0.008298610772915263	0.01732490066314772	16.371812381505748	0.05750711103176115	0.0003824852390568065	0.05078704178359505	35.66330840923143	0.2666813954823463	ERR599139	 Indian South Subtropical Gyre Province 	 surface water layer 	 Indian Ocean 	0.22 - 1.6	Trades Biome	-16.96	2010-05-17T04:10	-16.957	53.9801	5	53.99	5.5	27.9	34.6	191.7		0.0	0.12	0.0	2.67	33.9	0.47	0.05	1.77	0.0	47	71	69	333.0	441.0	148.0	2127.0	349.0	3096.0	3016.0	6.26	7.08	14573.0	0.7390000000000001	425006.0	206037.0	631044.0	3913.0	15.0
0.3108420818730093	1.3833900187773778	3.706524753854024	0.0	0.14302960093770756	0.008365689481487503	0.0	0.884570003880339	7.007652923051756	0.04603497268968832	0.5899559178238161	9.95022271851186	0.002943153015875135	0.0	0.24304009433202653	10.63138358244953	0.23394393857534657	ERR599085	 South Pacific Subtropical Gyre Province, North and South 	 mesopelagic zone 	 South Pacific Ocean 	0.22 - 3.0	Trades Biome	-25.82	2011-04-04T13:55:02	-25.8076	-111.6906	488	-111.74	481.1	8.1	34.4	155.6	24.6	0.0	2.02	27.29	12.05	45.0	-0.03	0.03	0.36	61.78	53	176	73	93.0	484.0	360.0	3103.0	499.0	4912.0	4842.0	6.54	7.1	17162.0	0.728	54704.0	0.0	54704.0	0.0	21.0
0.6614351335999954	1.28170111687981	3.921614092326561	0.0	0.1308054222025953	0.028844454561752282	0.09320064594107676	0.8917619034269287	11.31059306954867	0.006097337312067207	0.37057796766657486	12.21043301927242	0.02567239991807718	0.000906783497692046	0.299180559190711	19.202402850706132	0.47136978869971163	ERR599111	 Red Sea, Persian Gulf Province 	 deep chlorophyll maximum layer 	 Red Sea 	0.22 - 1.6	Coastal Biome 	18.4	2010-01-20T11:50	18.4417	39.8567	60	39.86	60.1	27.6	38.9	175.4	0.1	0.27	0.09	0.64	1.35	35.4		0.0	0.67	0.0	26	43	78	28.0	217.0	149.0	3330.0	532.0	4936.0	4776.0	6.46	7.19	17914.0	0.7340000000000001		16783.0	16783.0	99.0	13.0
0.2568925918586379	0.835270994995856	4.052371950352352	0.0	0.06130459830046323	0.036033174378221525	0.08609798091196068	0.21730742579241338	14.386334165043138	0.0010156940083069907	0.008655776422693412	21.45590309432734	0.027731986223137717	0.01733965330379891	0.03526912619904256	28.560024041362343	0.4014815653029644	ERR598967	 South Pacific Subtropical Gyre Province, North and South 	 surface water layer 	 South Pacific Ocean 	0.22 - 3.0	Trades Biome	-29.72	2011-03-24T13:00	-29.7238	-101.1604	5	-101.16	5.5	23.8	35.8	204.1	-0.4	0.0	0.16	0.02	0.53	43.2	0.02	0.01	0.51	4.25	42	155	52	72.0	473.0	377.0	2184.0	338.0	3194.0	3118.0	6.15	7.1	14496.0	0.741	384614.0	0.0	384614.0	948.0	16.0
0.11194817257688973	1.9706321440539853	3.5500363003615867	0.0	0.4798352089765204	0.006688360880529352	0.0030940015674147258	2.0140585721997812	12.253122622209526	0.012239065044600948	1.2176734354640564	9.929827991769898	0.002596054931312858	0.0015567231854974888	0.282475906827128	10.235390511923462	0.2582479732699766	ERR599132	 Pacific Equatorial Divergence Province 	 mesopelagic zone 	 South Pacific Ocean 	0.22 - 3.0	Trades Biome	-5.27	2011-04-22T12:08:28	-5.261	-85.1678	480	-85.22	475.6	9.2	34.7	4.4	40.0	0.01	2.85	39.2	40.6	44.4	0.0	0.04	1.8	3.75	18	37	36	29.0	353.0	41.0	3108.0	491.0	4723.0	4643.0	6.68	7.19	17457.0	0.736	162019.0	0.0	162019.0	0.0	27.0
0.47936606059514997	3.212976243273987	4.0885882924452766	0.0	0.33374264534381604	0.053759875720652404	0.2211833825362163	0.851932310052697	14.832323623952709	0.013749741244240556	0.06794418986508304	14.310011074379696	0.05122829074430771	0.004430472178699734	0.09654991899742515	36.93050740213705	0.7548770737641712	ERR599010	 South Atlantic Gyral Province 	 surface water layer 	 South Atlantic Ocean 	0.22 - 3.0	Trades Biome	-20.94	2010-10-16T09:55	-20.9354	-35.1803	5	-35.2	5.5	23.3	37.1	206.2	0.0	0.0	0.06	0.0	0.81		0.01	0.02	0.7	3.53	34	129	154	53.0	395.0	395.0	2265.0	365.0	2710.0	2679.0	6.41	7.17	17695.0	0.733	418710.0	191229.0	609939.0	2215.0	16.0
0.11891391295895652	0.7503499125887774	4.003530363172952	0.0	0.1632738981176383	0.042194566667519584	0.07217318412054557	0.43256933231770767	15.094892880745846	0.009340100022074074	0.06404901639853751	23.350322797397276	0.07424627008287851	0.0031569102638711903	0.1380466436268276	30.822508626872644	0.28116366059466436	ERR599119	 South Pacific Subtropical Gyre Province, North and South 	 surface water layer 	 South Pacific Ocean 	0.22 - 3.0	Trades Biome	-8.91	2011-08-08T17:33	-8.9111	-142.5571	5	-142.56	5.5	26.8	35.4	187.3	5.0	0.19	0.56	3.73	1.8		-0.01	0.0	0.14	2.78	95	44	104	29.0	246.0	214.0	2530.0	413.0	3865.0	3776.0	6.67	7.17	17303.0	0.7340000000000001	800561.0	146848.0	947408.0	5808.0	14.0
0.5787075341436404	1.6897770603343716	3.683198066832302	0.0	0.2748650349570781	0.024365291151285356	0.0006662072264170213	1.0483055143513127	7.656798240288779	0.2877096311602336	1.0959508800519333	8.066885386432087	0.0032041395175294836	0.0	0.23973328286358825	16.523927044857928	0.2317316729849684	ERR598987	 North Pacific Equatorial Countercurrent Province 	 deep chlorophyll maximum layer 	 North Pacific Ocean 	0.22 - 3.0	Trades Biome	14.17	2011-12-02T20:42	14.2075	-116.6468	40	-116.71	44.2	18.6	34.4	95.4	11.0	0.31	0.88	6.05	4.66	40.6	0.05	0.03		2.67	17	40	38	29.0	364.0	46.0	3055.0	512.0	4997.0	4956.0	6.08	7.21	17574.0	0.738	4323439.0	93168.0	4416607.0	4746.0	31.0
0.5927886346161726	2.2959106481281695	4.004471036083794	0.0	0.6229739995265025	0.3816057909647631	0.002729387461310414	1.5887217837717305	13.625733322227696	0.29040682588342814	1.8111988438685889	11.953837044395584	0.0010993366163611392	0.0	0.3665210583965446	16.88028784103377	1.007800265630262	ERR598953	 South Pacific Subtropical Gyre Province, North and South 	 deep chlorophyll maximum layer 	 South Pacific Ocean 	0.22 - 3.0	Trades Biome	-12.93	2011-04-16T13:03:08	-12.9794	-96.0232	177	-96.12	175.3	13.0	34.8	0.7	21.1	0.03	2.68	23.9	19.6	43.1	-0.02	0.05	0.34	8.97	35	61	51	52.0	239.0	146.0	3172.0	505.0	4805.0	4686.0	6.68	7.23	17448.0	0.74	305319.0	0.0	305319.0	0.0	26.0
0.45402139170784633	0.916773539424125	3.562990799072969	0.0	0.12218724276206919	0.03251620668990178	0.0964198960036128	0.7200429054808392	14.436558780036941	0.01277488499877758	0.08854866391015703	17.787833446311932	0.04623378124050286	0.0	0.24498463476273863	25.700563402400785	0.46723464874717996	ERR599084	 South Pacific Subtropical Gyre Province, North and South 	 marine epipelagic mixed layer 	 South Pacific Ocean 	0.22 - 3.0	Trades Biome	-9.07	2011-08-05T17:31:19	-9.0714	-140.5973	120	-140.62	118.3	25.2	35.8	175.9	4.5	0.35	0.49	1.21	1.47		0.02	0.04		0.0	92	33	115	31.0	241.0	187.0	3419.0	543.0	5265.0	5140.0	6.6	7.21	19030.0	0.732	446146.0	17646.0	463792.0	8414.0	13.0
0.08564452592406892	1.315408177471289	4.462768287835724	0.0	0.522541265188622	0.013407510188131109	0.1640173209998637	0.653322498878175	15.697872447299629	0.25987239764046965	0.6146958120395747	22.003389836433627	0.04281988370212285	0.0	0.12551380218292463	27.72757004434568	0.4111031534800688	ERR594329	 Mediterranean Sea, Black Sea Province 	 deep chlorophyll maximum layer 	 Mediterranean Sea 	0.22 - 1.6	Westerlies Biome	39.07	2009-09-28T16:59	39.0609	5.9422	55	5.86	55.0	16.2	37.8			0.02	0.02	0.08	0.6	26.7	-0.77	0.08	0.69	13.61	21	53	35				3229.0	473.0	4463.0	4297.0	6.91	7.15	15318.0	0.742	781039.0	19832.0	800871.0	2882.0	11.0
0.43891333201063754	1.8433626881368614	3.4839725278741986	0.0022435801705982627	0.7364904476364089	0.036840236714316396	0.013585855374550097	1.5579539458459253	12.58556987009552	0.2845788034320224	0.6699865906006444	5.898833565360341	0.058669548712111795	0.013805133316926824	0.21301278762615877	12.7379050983353	0.39895500611509416	ERR599152	 North Pacific Equatorial Countercurrent Province 	 mesopelagic zone 	 North Pacific Ocean 	0.22 - 3.0	Trades Biome	14.17	2011-12-03T14:31:20	14.2025	-116.6433	375	-116.66	371.0	8.9	34.6	0.6	35.7	0.01	2.95	34.55	46.62	40.5	0.05	0.03		2.67	17	40	38	29.0	364.0	46.0	3902.0	632.0	6924.0	6801.0	6.25	7.26	20606.0	0.731	132720.0	0.0	132720.0	0.0	32.0
0.052994170349987914	1.3368820446599785	3.6049238877338783	0.0	0.25543617477497726	0.012503887319200387	0.12204121136875908	0.24764555834360505	11.776566119569672	0.0919029211578995	0.13256752322030557	21.32401075287178	0.021698034294527282	0.0011661696773295552	0.103301400458443	30.565655984268936	0.3079686663376383	ERR599170	 North Atlantic Subtropical Gyral Province 	 surface water layer 	 North Atlantic Ocean 	0.22 - 3.0	Westerlies Biome	35.91	2012-03-05T09:25	35.9346	-37.3032	5	-37.26	5.5	17.6	36.3	228.4	-0.3	0.04	0.01	0.17	0.84	15.7	-0.18	0.04		22.03	77	43	101	28.0	482.0	110.0	2918.0	449.0	4161.0	3971.0	6.78	7.13	14688.0	0.743	514205.0	146022.0	660227.0	7940.0	11.0
0.08834389488986583	1.231593008739321	4.291068705572	0.0	0.5279211040747819	0.018575663846315326	0.16467879111146047	0.6344270302848712	15.70095265485894	0.2458393029039939	0.692766054643569	20.816722206989116	0.048127856329089704	0.0	0.1177580400329358	27.449513062812716	0.3881841095799378	ERR594315	 Mediterranean Sea, Black Sea Province 	 deep chlorophyll maximum layer 	 Mediterranean Sea 	0.22 - 1.6	Westerlies Biome	39.07	2009-09-28T16:59	39.0609	5.9422	55	5.86	55.0	16.2	37.8			0.02	0.02	0.08	0.6	26.7	-0.77	0.08	0.69	13.61	21	53	35				3229.0	473.0	4463.0	4297.0	6.91	7.15	15318.0	0.742	781039.0	19832.0	800871.0	2882.0	11.0
0.1137727918270186	1.4587512447438808	3.6927405984010533	0.0010564151471740006	0.3092387268011893	0.0032530256282928514	0.09918573857223567	0.5966165986110358	13.147316526792931	0.04055177040807233	0.2491276673239121	20.4999827568804	0.15334751019157264	0.002462117353804991	0.16759344300193665	22.606037039344148	0.3006908044028859	ERR598968	 North Atlantic Subtropical Gyral Province 	 surface water layer 	 North Atlantic Ocean 	0.22 - 3.0	Westerlies Biome	34.68	2012-02-15T12:54	34.6712	-71.3093	5	-71.3	11.7	19.1	36.5	214.4	0.9	0.22	0.02	0.74	0.94		-2.38	0.08		83.42	187	46	204	297.0	610.0	395.0	2967.0	459.0	4362.0	4198.0	6.55	7.15	15917.0	0.7390000000000001	338145.0	27459.0	365604.0	4165.0	11.0
0.4328233937721641	1.9121008620293969	3.5382052743596817	0.0	0.7808435582169371	0.027249124501251075	0.012587196337185767	1.602143425371973	13.027816822341297	0.2136975412113576	0.691214241186617	6.494716733595635	0.04357347591240786	0.008881719892976031	0.25784593310460413	13.183738551217495	0.37601909970827946	ERR599127	 North Pacific Equatorial Countercurrent Province 	 mesopelagic zone 	 North Pacific Ocean 	0.22 - 3.0	Trades Biome	14.17	2011-12-03T14:31:20	14.2025	-116.6433	375	-116.66	371.0	8.9	34.6	0.6	35.7	0.01	2.95	34.55	46.62	40.5	0.05	0.03		2.67	17	40	38	29.0	364.0	46.0	3902.0	632.0	6924.0	6801.0	6.25	7.26	20606.0	0.731	132720.0	0.0	132720.0	0.0	32.0
0.7984921627875755	1.4987369927841911	4.574708979579511	0.0	0.22700172271094937	0.04489188327604016	0.07422932210103345	1.1230165367618519	12.952372976683115	0.005110788403898392	0.41818178880513124	13.391101494821815	0.02577056462583599	0.0065005641979409366	0.33568463438258556	21.172929521909754	0.5616113084339042	ERR598975	 Red Sea, Persian Gulf Province 	 deep chlorophyll maximum layer 	 Red Sea 	0.22 - 1.6	Coastal Biome 	18.4	2010-01-20T11:50	18.4417	39.8567	60	39.86	60.1	27.6	38.9	175.4	0.1	0.27	0.09	0.64	1.35	35.4		0.0	0.67	0.0	26	43	78	28.0	217.0	149.0	3330.0	532.0	4936.0	4776.0	6.46	7.19	17914.0	0.7340000000000001		16783.0	16783.0	99.0	13.0
0.1301819530179107	0.5091589047089369	4.025475145039238	0.0	1.8063076447285118	0.005553469749307318	0.17000133928687436	0.6671184116647174	15.000416598395349	0.03033343476863032	0.0630924471325218	19.263325709580872	0.00036362004310940775	0.0	0.22341432189351174	32.93984473497531	0.3614694861408622	ERR594288	 Mediterranean Sea, Black Sea Province 	 surface water layer 	 Mediterranean Sea 	0.22 - 1.6	Westerlies Biome	39.07	2009-09-28T12:18	39.1633	5.916	5	5.86	5.8	23.9	38.0			0.01	0.02	0.03	0.75	26.7	-0.77	0.08	0.69	13.61	21	53	35				2741.0	414.0	3983.0	3865.0	6.62	7.22	15315.0	0.75	901463.0	39330.0	940793.0	1231.0	17.0
0.07554472555700319	0.7887711004057727	3.9643732219017758	0.0	1.5566793748749594	0.012845231086528705	0.24521907065062598	0.3634764075008416	12.886507124793491	0.09489911180053506	0.02882642830999785	17.835235135019197	0.012627293843478772	0.0007952592735986583	0.0960380246705516	28.157883813576866	0.5189461268023711	ERR318618	 Mediterranean Sea, Black Sea Province 	 deep chlorophyll maximum layer 	 Mediterranean Sea 	0.22 - 1.6	Westerlies Biome	33.93	2009-12-15T15:23:37	33.9235	32.8118	70	32.77	69.1	19.0	39.3	218.1	0.3	0.01	0.0	0.02	0.67	14.7	-0.86	0.03		40.81	41	77	66	65.0	260.0	307.0	2393.0	375.0	3191.0	3170.0	6.56	7.14	12843.0	0.755	598682.0	48034.0	646716.0	669.0	15.0
0.24464641144475263	1.7163989024514086	4.547495447398028	0.004673507106748014	0.1571462805048909	0.024530370848496606	0.13557514505679386	0.6092608549892066	13.001987501904894	0.050699494337342256	0.027292163225812363	24.686207057663875	0.04424738323789598	0.0038622342064227816	0.3147012469315995	32.09901655326723	0.19132016841961255	ERR598959	 Red Sea, Persian Gulf Province 	 surface water layer 	 Red Sea 	0.22 - 1.6	Coastal Biome 	18.4	2010-01-20T04:27	18.3967	39.875	5	39.88	5.4	27.6	38.6	184.1	-0.9	0.02	0.19	0.03	3.91	35.4		0.0	0.67	0.0	26	43	78	28.0	217.0	149.0	2230.0	371.0	3191.0	3120.0	6.51	7.15	14190.0	0.748	480515.0	104486.0	585001.0	6442.0	11.0
0.11052975756321974	1.4771912960520353	6.080088962188591	0.0	2.517867468241753	0.01232858566418457	0.41413882746518804	0.7806331123141808	20.556762956225988	0.06784973351737439	0.07990949077640999	25.514987405657326	0.0	0.011466446806549286	0.21006168996441119	42.465290930658355	1.2106701243097822	ERR318621	 Mediterranean Sea, Black Sea Province 	 deep chlorophyll maximum layer 	 Mediterranean Sea 	0.22 - 1.6	Westerlies Biome	33.93	2009-12-15T15:23:37	33.9235	32.8118	70	32.77	69.1	19.0	39.3	218.1	0.3	0.01	0.0	0.02	0.67	14.7	-0.86	0.03		40.81	41	77	66	65.0	260.0	307.0	2393.0	375.0	3191.0	3170.0	6.56	7.14	12843.0	0.755	598682.0	48034.0	646716.0	669.0	15.0
0.6434842544586676	1.5406217771299662	3.398436383957271	0.0	0.6658917539956181	0.119129336984197	0.01101477727359445	1.4344357613193093	13.708900910872083	0.06145886511076248	0.8158434314379078	9.369605019806684	0.0063912501205076735	0.006718745425158997	0.5042234851301679	12.526932293085917	0.9540724028032286	ERR594302	 South Atlantic Gyral Province 	 mesopelagic zone 	 South Atlantic Ocean 	0.45 - 0.8	Trades Biome	-31.04	2010-09-13T13:02:33	-31.0198	4.6685	700	4.64	722.7	7.0	34.5	195.2	25.8	0.0	1.53	22.08	12.08	31.3	-0.25	0.04	0.22	31.83	187	37	200	56.0	772.0	450.0									60123.0	0.0	60123.0	0.0	
0.1917238970929951	1.249488077806113	4.320935702568193	0.0	1.0222367047430134	0.009705549915952499	0.15569720050813893	0.7961406566327727	20.85752798433918	0.05341399195124203	0.2594235882502172	18.308990797679453	0.035204676513318614	0.0	0.07221816393363528	34.99417680934183	0.945342814130421	ERR599153	 Mediterranean Sea, Black Sea Province 	 deep chlorophyll maximum layer 	 Mediterranean Sea 	0.22 - 1.6	Westerlies Biome	39.41	2009-11-23T13:52	39.3991	19.3997	50	19.38	51.7	15.2	38.5	229.5		0.07	0.07	0.15	1.82	13.6	0.18	0.02		1.25	29	54	38	33.0	374.0		3128.0	472.0	4369.0	4195.0	6.73	7.13	15774.0	0.737					14.0
